SN,Aarrival City,Airline,Arrival,Current Date,Departure,Departure City,Ticket Price,Travel Date
8,DEN,Delta,Denver,2018-02-03,ABQ,Albuquerque,93.0,02/13/2018
9,DEN,American Airlines,Denver,2018-02-03,ABQ,Albuquerque,93.0,02/13/2018
10,DEN,American Airlines,Denver,2018-02-03,ABQ,Albuquerque,93.0,02/13/2018
11,DEN,Delta,Denver,2018-02-03,ABQ,Albuquerque,93.0,02/13/2018
12,DEN,Boutique Air,Denver,2018-02-03,ABQ,Albuquerque,107.0,02/13/2018
13,DEN,American Airlines,Denver,2018-02-03,ABQ,Albuquerque,129.0,02/13/2018
14,DEN,American Airlines,Denver,2018-02-03,ABQ,Albuquerque,129.0,02/13/2018
15,DEN,United,Denver,2018-02-03,ABQ,Albuquerque,154.29999999999998,02/13/2018
16,DEN,Delta,Denver,2018-02-03,ABQ,Albuquerque,183.0,02/13/2018
17,DEN,Delta,Denver,2018-02-03,ABQ,Albuquerque,183.0,02/13/2018
18,DEN,Delta,Denver,2018-02-03,ABQ,Albuquerque,258.59999999999997,02/13/2018
19,DEN,Delta,Denver,2018-02-03,ABQ,Albuquerque,285.6,02/13/2018
20,DEN,,Denver,2018-02-03,ABQ,Albuquerque,644.44,02/13/2018
21,DEN,,Denver,2018-02-03,ABQ,Albuquerque,686.2700000000001,02/13/2018
22,DEN,,Denver,2018-02-03,ABQ,Albuquerque,691.8700000000001,02/13/2018
0,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,90.0,02/13/2018
1,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,95.0,02/13/2018
2,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,95.0,02/13/2018
3,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,104.0,02/13/2018
4,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,104.0,02/13/2018
5,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,115.0,02/13/2018
6,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,115.0,02/13/2018
7,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,144.2,02/13/2018
8,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,144.2,02/13/2018
9,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,144.2,02/13/2018
10,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,144.2,02/13/2018
11,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,144.2,02/13/2018
12,KOA,Mokulele Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,145.2,02/13/2018
13,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,149.20000000000002,02/13/2018
14,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,149.20000000000002,02/13/2018
15,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,149.20000000000002,02/13/2018
16,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,149.20000000000002,02/13/2018
17,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,149.20000000000002,02/13/2018
18,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,149.20000000000002,02/13/2018
19,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,149.20000000000002,02/13/2018
20,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,149.20000000000002,02/13/2018
21,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,149.20000000000002,02/13/2018
22,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,149.20000000000002,02/13/2018
23,KOA,Mokulele Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,151.0,02/13/2018
24,KOA,Mokulele Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,151.0,02/13/2018
25,KOA,Mokulele Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,151.0,02/13/2018
26,KOA,Mokulele Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,151.0,02/13/2018
27,KOA,Mokulele Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,155.2,02/13/2018
28,KOA,Mokulele Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,155.2,02/13/2018
29,KOA,Mokulele Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,155.2,02/13/2018
30,KOA,Mokulele Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,155.2,02/13/2018
31,KOA,Mokulele Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,155.2,02/13/2018
32,KOA,Mokulele Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,155.2,02/13/2018
33,KOA,Mokulele Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,181.0,02/13/2018
34,KOA,Mokulele Airlines,Kailua-Kona,2018-02-03,HNL,Honolulu,181.0,02/13/2018
0,ATL,Delta,Atlanta,2018-02-03,ABE,Allentown,214.3,02/13/2018
1,ATL,Delta,Atlanta,2018-02-03,ABE,Allentown,214.3,02/13/2018
2,ATL,Delta,Atlanta,2018-02-03,ABE,Allentown,214.3,02/13/2018
3,ATL,American Airlines,Atlanta,2018-02-03,ABE,Allentown,221.5,02/13/2018
4,ATL,American Airlines,Atlanta,2018-02-03,ABE,Allentown,221.5,02/13/2018
5,ATL,American Airlines,Atlanta,2018-02-03,ABE,Allentown,221.5,02/13/2018
6,ATL,American Airlines,Atlanta,2018-02-03,ABE,Allentown,221.5,02/13/2018
7,ATL,American Airlines,Atlanta,2018-02-03,ABE,Allentown,221.5,02/13/2018
8,ATL,American Airlines,Atlanta,2018-02-03,ABE,Allentown,223.0,02/13/2018
9,ATL,Delta,Atlanta,2018-02-03,ABE,Allentown,223.0,02/13/2018
10,ATL,Delta,Atlanta,2018-02-03,ABE,Allentown,223.0,02/13/2018
11,ATL,American Airlines,Atlanta,2018-02-03,ABE,Allentown,223.0,02/13/2018
12,ATL,Delta,Atlanta,2018-02-03,ABE,Allentown,223.0,02/13/2018
13,ATL,American Airlines,Atlanta,2018-02-03,ABE,Allentown,223.0,02/13/2018
14,ATL,American Airlines,Atlanta,2018-02-03,ABE,Allentown,223.0,02/13/2018
15,ATL,Delta,Atlanta,2018-02-03,ABE,Allentown,223.0,02/13/2018
16,ATL,Delta,Atlanta,2018-02-03,ABE,Allentown,225.6,02/13/2018
17,ATL,Delta,Atlanta,2018-02-03,ABE,Allentown,225.6,02/13/2018
18,ATL,,Atlanta,2018-02-03,ABE,Allentown,434.96,02/13/2018
19,ATL,,Atlanta,2018-02-03,ABE,Allentown,523.07,02/13/2018
20,ATL,,Atlanta,2018-02-03,ABE,Allentown,523.07,02/13/2018
21,ATL,,Atlanta,2018-02-03,ABE,Allentown,523.07,02/13/2018
22,ATL,United,Atlanta,2018-02-03,ABE,Allentown,531.74,02/13/2018
23,ATL,United,Atlanta,2018-02-03,ABE,Allentown,531.74,02/13/2018
24,ATL,United,Atlanta,2018-02-03,ABE,Allentown,531.74,02/13/2018
25,ATL,United,Atlanta,2018-02-03,ABE,Allentown,537.34,02/13/2018
26,ATL,United,Atlanta,2018-02-03,ABE,Allentown,537.34,02/13/2018
27,ATL,,Atlanta,2018-02-03,ABE,Allentown,538.1600000000001,02/13/2018
28,ATL,,Atlanta,2018-02-03,ABE,Allentown,538.1600000000001,02/13/2018
29,ATL,,Atlanta,2018-02-03,ABE,Allentown,538.1600000000001,02/13/2018
30,ATL,,Atlanta,2018-02-03,ABE,Allentown,538.1600000000001,02/13/2018
31,ATL,,Atlanta,2018-02-03,ABE,Allentown,538.1600000000001,02/13/2018
32,ATL,,Atlanta,2018-02-03,ABE,Allentown,538.1600000000001,02/13/2018
33,ATL,,Atlanta,2018-02-03,ABE,Allentown,538.1600000000001,02/13/2018
34,ATL,,Atlanta,2018-02-03,ABE,Allentown,539.9300000000001,02/13/2018
0,CLT,American Airlines,Charlotte,2018-02-03,ABE,Allentown,230.2,02/13/2018
1,CLT,American Airlines,Charlotte,2018-02-03,ABE,Allentown,244.20000000000002,02/13/2018
2,CLT,American Airlines,Charlotte,2018-02-03,ABE,Allentown,250.2,02/13/2018
3,CLT,American Airlines,Charlotte,2018-02-03,ABE,Allentown,250.2,02/13/2018
4,CLT,American Airlines,Charlotte,2018-02-03,ABE,Allentown,250.2,02/13/2018
5,CLT,American Airlines,Charlotte,2018-02-03,ABE,Allentown,269.8,02/13/2018
6,CLT,American Airlines,Charlotte,2018-02-03,ABE,Allentown,311.4,02/13/2018
7,CLT,American Airlines,Charlotte,2018-02-03,ABE,Allentown,311.4,02/13/2018
8,CLT,Delta,Charlotte,2018-02-03,ABE,Allentown,407.2,02/13/2018
9,CLT,Delta,Charlotte,2018-02-03,ABE,Allentown,412.8,02/13/2018
10,CLT,American Airlines,Charlotte,2018-02-03,ABE,Allentown,416.3,02/13/2018
11,CLT,American Airlines,Charlotte,2018-02-03,ABE,Allentown,416.3,02/13/2018
12,CLT,American Airlines,Charlotte,2018-02-03,ABE,Allentown,416.3,02/13/2018
13,CLT,Delta,Charlotte,2018-02-03,ABE,Allentown,422.0,02/13/2018
14,CLT,Delta,Charlotte,2018-02-03,ABE,Allentown,422.0,02/13/2018
15,CLT,Delta,Charlotte,2018-02-03,ABE,Allentown,422.0,02/13/2018
16,CLT,Delta,Charlotte,2018-02-03,ABE,Allentown,422.0,02/13/2018
17,CLT,Delta,Charlotte,2018-02-03,ABE,Allentown,422.0,02/13/2018
18,CLT,American Airlines,Charlotte,2018-02-03,ABE,Allentown,425.0,02/13/2018
19,CLT,American Airlines,Charlotte,2018-02-03,ABE,Allentown,425.0,02/13/2018
20,CLT,Delta,Charlotte,2018-02-03,ABE,Allentown,425.0,02/13/2018
21,CLT,American Airlines,Charlotte,2018-02-03,ABE,Allentown,425.0,02/13/2018
22,CLT,Delta,Charlotte,2018-02-03,ABE,Allentown,425.0,02/13/2018
23,CLT,American Airlines,Charlotte,2018-02-03,ABE,Allentown,425.0,02/13/2018
24,CLT,Delta,Charlotte,2018-02-03,ABE,Allentown,425.0,02/13/2018
25,CLT,American Airlines,Charlotte,2018-02-03,ABE,Allentown,425.0,02/13/2018
26,CLT,American Airlines,Charlotte,2018-02-03,ABE,Allentown,425.0,02/13/2018
27,CLT,Delta,Charlotte,2018-02-03,ABE,Allentown,427.6,02/13/2018
28,CLT,Delta,Charlotte,2018-02-03,ABE,Allentown,427.6,02/13/2018
29,CLT,Delta,Charlotte,2018-02-03,ABE,Allentown,452.6,02/13/2018
30,CLT,,Charlotte,2018-02-03,ABE,Allentown,501.57,02/13/2018
31,CLT,United,Charlotte,2018-02-03,ABE,Allentown,513.0,02/13/2018
32,CLT,United,Charlotte,2018-02-03,ABE,Allentown,518.6,02/13/2018
33,CLT,United,Charlotte,2018-02-03,ABE,Allentown,518.6,02/13/2018
0,YUL,Air Canada,Montreal,2018-02-03,MCO,Orlando,480.1,02/13/2018
1,YUL,Air Canada,Montreal,2018-02-03,MCO,Orlando,495.9,02/13/2018
2,YUL,Air Canada,Montreal,2018-02-03,MCO,Orlando,495.9,02/13/2018
3,YUL,Air Canada,Montreal,2018-02-03,MCO,Orlando,495.9,02/13/2018
4,YUL,WestJet,Montreal,2018-02-03,MCO,Orlando,498.06,02/13/2018
5,YUL,WestJet,Montreal,2018-02-03,MCO,Orlando,597.0,02/13/2018
6,YUL,WestJet,Montreal,2018-02-03,MCO,Orlando,597.0,02/13/2018
7,YUL,,Montreal,2018-02-03,MCO,Orlando,601.24,02/13/2018
8,YUL,United,Montreal,2018-02-03,MCO,Orlando,624.1999999999999,02/13/2018
9,YUL,American Airlines,Montreal,2018-02-03,MCO,Orlando,630.8,02/13/2018
10,YUL,American Airlines,Montreal,2018-02-03,MCO,Orlando,636.2,02/13/2018
11,YUL,American Airlines,Montreal,2018-02-03,MCO,Orlando,636.2,02/13/2018
12,YUL,United,Montreal,2018-02-03,MCO,Orlando,652.3,02/13/2018
13,YUL,United,Montreal,2018-02-03,MCO,Orlando,654.46,02/13/2018
14,YUL,,Montreal,2018-02-03,MCO,Orlando,694.1,02/13/2018
15,YUL,,Montreal,2018-02-03,MCO,Orlando,706.14,02/13/2018
16,YUL,,Montreal,2018-02-03,MCO,Orlando,706.14,02/13/2018
17,YUL,,Montreal,2018-02-03,MCO,Orlando,706.14,02/13/2018
18,YUL,United,Montreal,2018-02-03,MCO,Orlando,716.2,02/13/2018
19,YUL,Air Canada,Montreal,2018-02-03,MCO,Orlando,721.66,02/13/2018
20,YUL,Delta,Montreal,2018-02-03,MCO,Orlando,723.26,02/13/2018
21,YUL,Delta,Montreal,2018-02-03,MCO,Orlando,723.26,02/13/2018
22,YUL,American Airlines,Montreal,2018-02-03,MCO,Orlando,723.3,02/13/2018
23,YUL,United,Montreal,2018-02-03,MCO,Orlando,732.4599999999999,02/13/2018
24,YUL,American Airlines,Montreal,2018-02-03,MCO,Orlando,737.6,02/13/2018
25,YUL,United,Montreal,2018-02-03,MCO,Orlando,753.4,02/13/2018
26,YUL,American Airlines,Montreal,2018-02-03,MCO,Orlando,762.0,02/13/2018
27,YUL,American Airlines,Montreal,2018-02-03,MCO,Orlando,762.0,02/13/2018
28,YUL,American Airlines,Montreal,2018-02-03,MCO,Orlando,814.86,02/13/2018
29,YUL,American Airlines,Montreal,2018-02-03,MCO,Orlando,814.86,02/13/2018
30,YUL,American Airlines,Montreal,2018-02-03,MCO,Orlando,817.86,02/13/2018
31,YUL,American Airlines,Montreal,2018-02-03,MCO,Orlando,817.86,02/13/2018
32,YUL,United,Montreal,2018-02-03,MCO,Orlando,818.8,02/13/2018
33,YUL,United,Montreal,2018-02-03,MCO,Orlando,818.8,02/13/2018
34,YUL,United,Montreal,2018-02-03,MCO,Orlando,818.8,02/13/2018
0,YYZ,Delta,Toronto,2018-02-03,MCO,Orlando,120.83,02/13/2018
1,YYZ,Air Canada,Toronto,2018-02-03,MCO,Orlando,126.1,02/13/2018
2,YYZ,Air Canada,Toronto,2018-02-03,MCO,Orlando,126.1,02/13/2018
3,YYZ,United,Toronto,2018-02-03,MCO,Orlando,134.8,02/13/2018
4,YYZ,United,Toronto,2018-02-03,MCO,Orlando,134.8,02/13/2018
5,YYZ,United,Toronto,2018-02-03,MCO,Orlando,134.8,02/13/2018
6,YYZ,United,Toronto,2018-02-03,MCO,Orlando,134.8,02/13/2018
7,YYZ,United,Toronto,2018-02-03,MCO,Orlando,134.8,02/13/2018
8,YYZ,WestJet,Toronto,2018-02-03,MCO,Orlando,145.45,02/13/2018
9,YYZ,Air Canada,Toronto,2018-02-03,MCO,Orlando,147.6,02/13/2018
10,YYZ,Air Canada,Toronto,2018-02-03,MCO,Orlando,147.6,02/13/2018
11,YYZ,Delta,Toronto,2018-02-03,MCO,Orlando,161.7,02/13/2018
12,YYZ,Delta,Toronto,2018-02-03,MCO,Orlando,172.32999999999998,02/13/2018
13,YYZ,United,Toronto,2018-02-03,MCO,Orlando,173.5,02/13/2018
14,YYZ,United,Toronto,2018-02-03,MCO,Orlando,173.5,02/13/2018
15,YYZ,United,Toronto,2018-02-03,MCO,Orlando,173.5,02/13/2018
16,YYZ,United,Toronto,2018-02-03,MCO,Orlando,173.5,02/13/2018
17,YYZ,Delta,Toronto,2018-02-03,MCO,Orlando,181.03,02/13/2018
18,YYZ,American Airlines,Toronto,2018-02-03,MCO,Orlando,189.2,02/13/2018
19,YYZ,American Airlines,Toronto,2018-02-03,MCO,Orlando,189.2,02/13/2018
20,YYZ,American Airlines,Toronto,2018-02-03,MCO,Orlando,189.2,02/13/2018
21,YYZ,American Airlines,Toronto,2018-02-03,MCO,Orlando,190.7,02/13/2018
22,YYZ,Delta,Toronto,2018-02-03,MCO,Orlando,191.8,02/13/2018
23,YYZ,Delta,Toronto,2018-02-03,MCO,Orlando,191.8,02/13/2018
24,YYZ,Delta,Toronto,2018-02-03,MCO,Orlando,224.03,02/13/2018
25,YYZ,Delta,Toronto,2018-02-03,MCO,Orlando,224.03,02/13/2018
26,YYZ,Delta,Toronto,2018-02-03,MCO,Orlando,224.03,02/13/2018
27,YYZ,American Airlines,Toronto,2018-02-03,MCO,Orlando,236.5,02/13/2018
28,YYZ,American Airlines,Toronto,2018-02-03,MCO,Orlando,236.5,02/13/2018
29,YYZ,American Airlines,Toronto,2018-02-03,MCO,Orlando,236.5,02/13/2018
30,YYZ,American Airlines,Toronto,2018-02-03,MCO,Orlando,236.5,02/13/2018
31,YYZ,American Airlines,Toronto,2018-02-03,MCO,Orlando,236.5,02/13/2018
32,YYZ,American Airlines,Toronto,2018-02-03,MCO,Orlando,238.0,02/13/2018
33,YYZ,Delta,Toronto,2018-02-03,MCO,Orlando,259.5,02/13/2018
34,YYZ,Delta,Toronto,2018-02-03,MCO,Orlando,259.5,02/13/2018
0,ANC,Alaska Airlines,Anchorage,2018-02-03,ADQ,Kodiak,263.6,02/13/2018
1,ANC,Alaska Airlines,Anchorage,2018-02-03,ADQ,Kodiak,263.6,02/13/2018
2,ANC,Ravn Alaska,Anchorage,2018-02-03,ADQ,Kodiak,265.0,02/13/2018
3,ANC,Ravn Alaska,Anchorage,2018-02-03,ADQ,Kodiak,265.0,02/13/2018
4,ANC,Ravn Alaska,Anchorage,2018-02-03,ADQ,Kodiak,265.0,02/13/2018
5,ANC,Ravn Alaska,Anchorage,2018-02-03,ADQ,Kodiak,265.0,02/13/2018
0,SEA,Alaska Airlines,Seattle,2018-02-03,ALW,Walla Walla,176.60000000000002,02/13/2018
1,SEA,Alaska Airlines,Seattle,2018-02-03,ALW,Walla Walla,176.60000000000002,02/13/2018
2,SEA,Alaska Airlines,Seattle,2018-02-03,ALW,Walla Walla,176.60000000000002,02/13/2018
0,BOS,Cape Air,Boston,2018-02-03,ACK,Nantucket,198.0,02/13/2018
1,BOS,Cape Air,Boston,2018-02-03,ACK,Nantucket,278.0,02/13/2018
2,BOS,Cape Air,Boston,2018-02-03,ACK,Nantucket,304.8,02/13/2018
3,BOS,Cape Air,Boston,2018-02-03,ACK,Nantucket,304.8,02/13/2018
4,BOS,JetBlue Airways,Boston,2018-02-03,ACK,Nantucket,318.0,02/13/2018
5,BOS,Cape Air,Boston,2018-02-03,ACK,Nantucket,318.0,02/13/2018
6,BOS,Cape Air,Boston,2018-02-03,ACK,Nantucket,318.0,02/13/2018
7,BOS,Cape Air,Boston,2018-02-03,ACK,Nantucket,318.0,02/13/2018
8,BOS,,Boston,2018-02-03,ACK,Nantucket,332.77,02/13/2018
9,BOS,Cape Air,Boston,2018-02-03,ACK,Nantucket,338.0,02/13/2018
10,BOS,Cape Air,Boston,2018-02-03,ACK,Nantucket,338.0,02/13/2018
11,BOS,JetBlue Airways,Boston,2018-02-03,ACK,Nantucket,378.0,02/13/2018
12,BOS,JetBlue Airways,Boston,2018-02-03,ACK,Nantucket,378.0,02/13/2018
13,BOS,JetBlue Airways,Boston,2018-02-03,ACK,Nantucket,378.0,02/13/2018
14,BOS,JetBlue Airways,Boston,2018-02-03,ACK,Nantucket,378.0,02/13/2018
15,BOS,JetBlue Airways,Boston,2018-02-03,ACK,Nantucket,378.0,02/13/2018
0,LIH,Hawaiian Airlines,Lihue,2018-02-03,HNL,Honolulu,80.0,02/13/2018
1,LIH,Hawaiian Airlines,Lihue,2018-02-03,HNL,Honolulu,80.0,02/13/2018
2,LIH,Hawaiian Airlines,Lihue,2018-02-03,HNL,Honolulu,84.0,02/13/2018
3,LIH,Hawaiian Airlines,Lihue,2018-02-03,HNL,Honolulu,84.0,02/13/2018
4,LIH,Hawaiian Airlines,Lihue,2018-02-03,HNL,Honolulu,84.0,02/13/2018
5,LIH,Hawaiian Airlines,Lihue,2018-02-03,HNL,Honolulu,84.0,02/13/2018
6,LIH,Hawaiian Airlines,Lihue,2018-02-03,HNL,Honolulu,84.0,02/13/2018
7,LIH,Hawaiian Airlines,Lihue,2018-02-03,HNL,Honolulu,84.0,02/13/2018
8,LIH,Hawaiian Airlines,Lihue,2018-02-03,HNL,Honolulu,84.0,02/13/2018
9,LIH,Hawaiian Airlines,Lihue,2018-02-03,HNL,Honolulu,84.0,02/13/2018
10,LIH,Hawaiian Airlines,Lihue,2018-02-03,HNL,Honolulu,84.0,02/13/2018
11,LIH,Hawaiian Airlines,Lihue,2018-02-03,HNL,Honolulu,105.0,02/13/2018
12,LIH,Hawaiian Airlines,Lihue,2018-02-03,HNL,Honolulu,115.0,02/13/2018
13,LIH,Hawaiian Airlines,Lihue,2018-02-03,HNL,Honolulu,115.0,02/13/2018
14,LIH,Hawaiian Airlines,Lihue,2018-02-03,HNL,Honolulu,115.0,02/13/2018
15,LIH,Hawaiian Airlines,Lihue,2018-02-03,HNL,Honolulu,115.0,02/13/2018
16,LIH,Hawaiian Airlines,Lihue,2018-02-03,HNL,Honolulu,115.0,02/13/2018
0,AUS,American Airlines,Austin,2018-02-05,ABQ,Albuquerque,221.0,02/15/2018
1,AUS,Alaska Airlines,Austin,2018-02-05,ABQ,Albuquerque,226.60000000000002,02/15/2018
2,AUS,United,Austin,2018-02-05,ABQ,Albuquerque,228.0,02/15/2018
3,AUS,American Airlines,Austin,2018-02-05,ABQ,Albuquerque,228.0,02/15/2018
4,AUS,American Airlines,Austin,2018-02-05,ABQ,Albuquerque,228.0,02/15/2018
5,AUS,American Airlines,Austin,2018-02-05,ABQ,Albuquerque,228.0,02/15/2018
6,AUS,United,Austin,2018-02-05,ABQ,Albuquerque,228.0,02/15/2018
7,AUS,United,Austin,2018-02-05,ABQ,Albuquerque,228.0,02/15/2018
8,AUS,United,Austin,2018-02-05,ABQ,Albuquerque,228.0,02/15/2018
9,AUS,American Airlines,Austin,2018-02-05,ABQ,Albuquerque,228.0,02/15/2018
10,AUS,United,Austin,2018-02-05,ABQ,Albuquerque,228.0,02/15/2018
11,AUS,American Airlines,Austin,2018-02-05,ABQ,Albuquerque,228.0,02/15/2018
12,AUS,American Airlines,Austin,2018-02-05,ABQ,Albuquerque,228.0,02/15/2018
13,AUS,American Airlines,Austin,2018-02-05,ABQ,Albuquerque,228.0,02/15/2018
14,AUS,American Airlines,Austin,2018-02-05,ABQ,Albuquerque,228.0,02/15/2018
15,AUS,United,Austin,2018-02-05,ABQ,Albuquerque,228.0,02/15/2018
16,AUS,American Airlines,Austin,2018-02-05,ABQ,Albuquerque,228.0,02/15/2018
17,AUS,American Airlines,Austin,2018-02-05,ABQ,Albuquerque,228.0,02/15/2018
18,AUS,Delta,Austin,2018-02-05,ABQ,Albuquerque,261.0,02/15/2018
19,AUS,United,Austin,2018-02-05,ABQ,Albuquerque,276.0,02/15/2018
20,AUS,American Airlines,Austin,2018-02-05,ABQ,Albuquerque,276.0,02/15/2018
21,AUS,American Airlines,Austin,2018-02-05,ABQ,Albuquerque,276.0,02/15/2018
22,AUS,United,Austin,2018-02-05,ABQ,Albuquerque,276.0,02/15/2018
23,AUS,American Airlines,Austin,2018-02-05,ABQ,Albuquerque,276.0,02/15/2018
24,AUS,United,Austin,2018-02-05,ABQ,Albuquerque,276.0,02/15/2018
25,AUS,American Airlines,Austin,2018-02-05,ABQ,Albuquerque,276.0,02/15/2018
26,AUS,United,Austin,2018-02-05,ABQ,Albuquerque,359.59999999999997,02/15/2018
27,AUS,,Austin,2018-02-05,ABQ,Albuquerque,398.62,02/15/2018
28,AUS,Alaska Airlines,Austin,2018-02-05,ABQ,Albuquerque,409.0,02/15/2018
29,AUS,,Austin,2018-02-05,ABQ,Albuquerque,412.59,02/15/2018
30,AUS,,Austin,2018-02-05,ABQ,Albuquerque,432.78,02/15/2018
31,AUS,Delta,Austin,2018-02-05,ABQ,Albuquerque,457.0,02/15/2018
32,AUS,Delta,Austin,2018-02-05,ABQ,Albuquerque,462.6,02/15/2018
33,AUS,Delta,Austin,2018-02-05,ABQ,Albuquerque,493.0,02/15/2018
34,AUS,Delta,Austin,2018-02-05,ABQ,Albuquerque,493.0,02/15/2018
0,DEN,Frontier Airlines,Denver,2018-02-05,ABQ,Albuquerque,43.3,02/15/2018
1,DEN,United,Denver,2018-02-05,ABQ,Albuquerque,48.3,02/15/2018
2,DEN,United,Denver,2018-02-05,ABQ,Albuquerque,48.3,02/15/2018
3,DEN,Delta,Denver,2018-02-05,ABQ,Albuquerque,97.0,02/15/2018
4,DEN,United,Denver,2018-02-05,ABQ,Albuquerque,120.3,02/15/2018
5,DEN,American Airlines,Denver,2018-02-05,ABQ,Albuquerque,129.0,02/15/2018
6,DEN,American Airlines,Denver,2018-02-05,ABQ,Albuquerque,129.0,02/15/2018
7,DEN,Delta,Denver,2018-02-05,ABQ,Albuquerque,129.0,02/15/2018
8,DEN,American Airlines,Denver,2018-02-05,ABQ,Albuquerque,143.0,02/15/2018
9,DEN,American Airlines,Denver,2018-02-05,ABQ,Albuquerque,143.0,02/15/2018
10,DEN,United,Denver,2018-02-05,ABQ,Albuquerque,154.29999999999998,02/15/2018
11,DEN,American Airlines,Denver,2018-02-05,ABQ,Albuquerque,183.0,02/15/2018
12,DEN,American Airlines,Denver,2018-02-05,ABQ,Albuquerque,183.0,02/15/2018
13,DEN,Delta,Denver,2018-02-05,ABQ,Albuquerque,372.0,02/15/2018
14,DEN,Delta,Denver,2018-02-05,ABQ,Albuquerque,372.0,02/15/2018
15,DEN,Delta,Denver,2018-02-05,ABQ,Albuquerque,511.0,02/15/2018
16,DEN,,Denver,2018-02-05,ABQ,Albuquerque,548.85,02/15/2018
17,DEN,,Denver,2018-02-05,ABQ,Albuquerque,752.43,02/15/2018
0,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-05,HNL,Honolulu,90.0,02/15/2018
1,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-05,HNL,Honolulu,95.0,02/15/2018
2,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-05,HNL,Honolulu,95.0,02/15/2018
3,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-05,HNL,Honolulu,104.0,02/15/2018
4,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-05,HNL,Honolulu,115.0,02/15/2018
5,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-05,HNL,Honolulu,115.0,02/15/2018
6,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-05,HNL,Honolulu,120.0,02/15/2018
7,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-05,HNL,Honolulu,125.0,02/15/2018
8,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-05,HNL,Honolulu,144.2,02/15/2018
9,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-05,HNL,Honolulu,144.2,02/15/2018
10,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-05,HNL,Honolulu,144.2,02/15/2018
11,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-05,HNL,Honolulu,144.2,02/15/2018
12,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-05,HNL,Honolulu,144.2,02/15/2018
13,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-05,HNL,Honolulu,144.2,02/15/2018
14,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-05,HNL,Honolulu,144.2,02/15/2018
15,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-05,HNL,Honolulu,144.2,02/15/2018
16,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-05,HNL,Honolulu,144.2,02/15/2018
17,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-05,HNL,Honolulu,144.2,02/15/2018
